Class Feature1 Feature2 Feature3 Feature4 Feature5 Feature6
1.841904 99.236616 414.155790 116.127923 2083.965063 0.975311 0.308278
0.224277 49.242112 138.780379 322.660466 1447.226057 0.977246 0.342205
2.546720 96.495970 313.474510 374.962903 1568.844714 0.974231 0.259318
1.072221 37.873017 73.012318 237.063584 1952.443711 0.969319 0.315165
1.056775 15.071107 35.380502 85.294286 982.113668 0.975124 0.268445
0.044780 14.043374 24.741724 92.875336 806.615876 0.974376 0.266455
0.238601 18.039547 73.809277 325.158407 2181.569760 0.976558 0.228598
0.791868 10.750373 16.934526 61.469567 141.814913 0.979631 0.409134
0.601514 51.329046 73.274809 122.945734 1211.525677 0.979489 0.326596
0.850964 105.562835 243.073891 873.168735 1344.888145 0.981572 0.375011
0.434395 10.910698 43.728104 511.575977 931.077006 0.990571 0.396953
1.033563 294.109085 352.313433 589.815470 1415.552340 0.991989 0.389413
0.601803 33.542996 153.500939 385.785889 712.456619 0.989468 0.295013
0.097704 7.330482 21.948484 19.321766 204.870386 0.990567 0.386209
3.819563 69.473395 355.587245 1161.844716 3425.232719 0.992606 0.321168
0.065288 20.154923 55.452732 207.609485 742.001241 0.992997 0.392034
1.064329 40.902023 77.262466 342.895539 2072.238659 0.992207 0.318151
0.094399 11.778715 17.126151 88.241265 1310.519835 0.995318 0.331084
0.120248 14.886502 56.484386 192.773472 1098.661138 0.990733 0.351376
0.392852 22.869956 39.971186 163.636697 1117.002735 1.001712 0.410418
0.125473 41.477705 62.593293 494.834158 2264.455861 1.001735 0.304576
0.365946 13.732109 26.141401 65.178434 937.309173 1.009290 0.387374
0.720237 20.876738 11.281500 273.694269 814.817403 1.010000 0.379088
3.202211 68.217115 171.484873 314.133935 1175.903138 1.006994 0.343371
0.350075 10.164728 49.239706 299.149359 853.845988 0.996696 0.315494
1.649086 16.233133 76.473534 241.216816 593.566224 0.996657 0.451134
2.267184 79.703861 343.607624 395.052426 683.221793 0.975679 0.383543
0.667376 31.224866 27.226517 72.793239 334.468410 0.979470 0.327228
5.212227 67.874358 271.654118 502.330531 924.573775 0.965877 0.347563
3.250494 180.243200 438.958691 674.921940 830.632931 0.952378 0.342704
1.090171 32.505312 158.575901 568.557555 2839.242501 0.947832 0.285719
0.383906 47.051089 181.632883 565.935289 1497.568377 0.947248 0.296300
1.341240 65.576286 115.486352 626.094242 1645.094209 0.946880 0.244598
0.639569 117.443598 312.717778 200.727721 733.937751 0.945092 0.336885
0.055708 16.524237 74.432795 64.255885 540.478107 0.945784 0.299026
0.182638 15.797521 17.661564 181.402703 258.733284 0.946709 0.329405
0.852714 10.371980 21.885356 118.646100 610.238794 0.950668 0.425839
1.368212 14.890968 49.144072 99.626211 511.454685 0.922495 0.399115
0.185023 25.845088 59.320405 216.015450 1952.895731 0.920597 0.341426
0.339378 45.163795 137.949203 556.425060 1329.262967 0.918509 0.349888
1.392106 59.721559 148.650083 492.328829 1065.110884 0.913310 0.343825
0.578446 27.793594 205.324829 854.386287 1625.182834 0.911595 0.278735
0.916556 28.438400 63.776124 280.469384 705.442720 0.911303 0.340435
1.734631 32.901730 116.371670 288.120706 960.480309 0.906466 0.379470
2.638115 159.024632 809.438480 1287.563172 489.691943 0.908793 0.343768
5.424575 98.632926 224.823726 500.912316 790.751060 0.905737 0.288945
0.724651 13.980942 25.397631 230.081815 947.249675 0.897625 0.362492
0.358917 8.003619 63.646350 120.485491 866.475277 0.898516 0.379932
1.249071 104.769985 538.198733 920.847199 2537.596561 0.898614 0.328248
2.047742 40.760151 83.754834 325.252990 930.062656 0.897062 0.294584
0.267408 11.938065 10.238020 133.652771 332.150192 0.893892 0.427205
0.994747 37.829637 43.961084 545.273538 1800.028626 0.893653 0.388908
0.463877 37.624449 40.664548 207.528722 969.986602 0.896119 0.356353
0.632460 74.114852 254.453294 278.251108 1168.841127 0.889927 0.333749
0.658915 15.867413 86.599220 93.951454 810.143722 0.892141 0.301138
0.930045 160.641382 269.754750 226.452370 1586.448027 0.889250 0.267450
0.084342 13.383699 24.726354 69.481529 549.060337 0.892504 0.263160
0.933396 27.271180 91.011033 266.180195 1425.553321 0.889635 0.361808
1.080838 22.098216 24.189050 30.044196 1366.242061 0.887186 0.270519
0.671923 78.021589 168.072549 466.924360 1133.197049 0.885247 0.339967
0.129480 19.323479 27.038368 133.429194 1182.566024 0.878548 0.390741
0.483221 12.208940 76.551335 93.165255 226.464736 0.876110 0.457509
1.606104 88.178101 404.954534 186.835281 3135.798194 0.876595 0.323606
2.488646 52.812098 82.873289 155.568444 720.175192 0.874535 0.272499
0.099133 37.703650 186.950723 253.380647 728.449893 0.875559 0.261524
1.055310 67.123496 175.128918 403.566645 2096.440421 0.874849 0.299222
0.106890 21.804582 101.839244 297.774538 1012.953274 0.882345 0.385875
0.545513 33.102229 42.685859 386.444972 389.578819 0.889019 0.365850
1.503202 63.865476 157.036566 620.118359 5411.974251 0.885418 0.250209
2.589154 44.870539 184.462651 136.491369 668.202700 0.892629 0.303267
0.535255 41.721697 98.691355 588.425821 665.066333 0.893638 0.357100
0.632148 18.138703 32.827279 129.579323 1277.717497 0.901764 0.380016
0.505054 43.552844 120.096387 157.577776 624.871277 0.900062 0.280079
0.927905 51.641787 782.418506 1144.506818 1177.208329 0.897435 0.293521
5.100446 139.460535 226.578923 309.783625 453.162625 0.897280 0.317776
1.562966 41.997514 123.941164 239.308422 1878.624326 0.895671 0.170238
1.552987 73.194958 248.025570 555.345308 1454.632933 0.899579 0.347351
0.385203 11.952330 27.003849 225.786236 1498.983231 0.898005 0.322338
0.393025 50.153903 133.982885 425.214150 605.272852 0.898599 0.364846
0.643545 41.885944 117.042547 163.193146 685.869353 0.898114 0.286089
0.757891 32.162451 81.105572 157.034067 474.581018 0.895933 0.255700
1.287475 35.738955 165.497430 712.815101 984.783945 0.890461 0.305544
0.422121 19.747151 23.682462 81.901773 596.065344 0.882847 0.391973
0.309260 5.616721 53.134147 133.458743 906.641007 0.880434 0.374120
0.607246 13.238083 10.131828 134.394003 630.225632 0.879115 0.361427
1.061009 43.924653 34.490251 356.238190 424.395816 0.875023 0.312660
0.947524 76.252739 512.796044 693.917751 1336.105331 0.882868 0.312941
0.153890 32.776416 44.015146 706.144274 1624.388718 0.883731 0.409878
1.314314 58.250129 54.449701 173.311632 1263.440960 0.884341 0.499415
1.207529 30.469930 60.652477 286.634595 1231.616043 0.881830 0.365833
2.226467 80.794371 115.755753 199.043479 1780.962799 0.872783 0.278085
0.150579 18.185632 55.862467 176.354403 2157.016566 0.871982 0.254638
2.413528 107.420683 293.614611 686.446052 3453.700560 0.870005 0.290248
0.523394 85.176851 393.737202 401.203635 1035.961374 0.869763 0.304073
1.045074 27.813627 44.915865 314.469094 666.983598 0.868429 0.315945
2.006461 88.058836 422.778399 611.753362 2728.591635 0.869165 0.327168
1.987247 24.708561 36.152493 160.183659 1156.263399 0.869016 0.302326
3.658768 63.379155 274.273867 307.871832 1617.181998 0.865346 0.331881
0.627285 55.965705 182.596126 657.865929 569.179341 0.860763 0.359063
0.273739 10.822461 137.215822 226.121540 657.075318 0.856371 0.315676
0.350548 31.082553 37.424017 567.319065 651.860404 0.850013 0.373180
0.227446 38.180489 52.620426 459.843700 1686.909353 0.850111 0.351248
0.201843 11.736548 38.588327 182.065166 1365.537534 0.853458 0.371239
0.892823 11.433029 34.137232 114.364655 821.176824 0.840796 0.326560
0.765597 6.830171 26.132721 219.730968 510.739854 0.842949 0.340493
0.322416 11.260313 7.929982 225.960559 1078.604499 0.839219 0.375255
1.550171 20.747249 126.349186 214.158234 1346.951367 0.842556 0.359569
0.552627 25.859509 38.528450 288.088424 2201.738778 0.839981 0.372947
0.372232 29.591684 89.541652 450.479769 2899.863331 0.838207 0.261485
0.522744 10.524095 19.487229 228.898204 1006.629004 0.837926 0.385254
0.097405 6.694193 14.272997 312.620416 497.084504 0.835324 0.393761
0.353601 18.166728 83.892933 239.529599 523.036926 0.836788 0.426066
0.566049 21.463233 252.369319 476.517016 1842.246668 0.834282 0.323525
0.095535 19.287271 60.339206 199.274486 830.386100 0.835044 0.415591
0.077678 9.871460 54.664661 48.199496 684.430778 0.833008 0.353180
1.613405 45.731902 52.701609 127.148353 271.820057 0.833007 0.409006
0.783138 27.841481 18.534122 79.216053 768.975943 0.832403 0.332957
0.089315 7.965967 34.123198 115.265037 377.762605 0.823507 0.426042
0.417848 9.313184 20.821652 236.846733 778.873707 0.831054 0.424615
0.330526 9.923635 10.725392 32.594584 164.938341 0.828658 0.429879
0.471937 8.087177 6.606669 72.903840 234.516808 0.830392 0.411152
0.225066 7.638626 14.705231 166.715730 53.801751 0.820874 0.402529
0.237702 8.881690 11.144690 84.828349 454.890137 0.814461 0.473725
0.172711 8.208795 6.042005 74.484478 336.279624 0.812706 0.450170
0.520019 4.909362 9.511776 97.004843 150.517130 0.806741 0.433584
0.085404 8.870157 17.201007 69.993119 214.934306 0.805411 0.355947
0.883038 11.407701 32.459945 218.350452 213.962966 0.809197 0.432172
0.195012 5.905733 9.568248 122.215632 443.785308 0.806290 0.457617
0.223450 8.469720 10.402570 141.581712 522.313331 0.803606 0.363028
0.168599 4.666795 11.257844 174.306800 350.974323 0.789297 0.398386
8.456603 104.357927 67.042952 48.718082 697.086500 0.786124 0.410243
208.532925 268.414134 168.019467 326.501386 24635.894920 0.785876 0.961994
1.220459 108.147435 664.218036 87.380149 20604.990100 0.784330 0.457727
8.489246 174.689035 1007.313476 461.570592 1356.935676 0.783775 0.638017
4.953808 215.293874 654.968182 413.225791 2591.442604 0.782141 0.689764
5.035283 122.726080 364.895295 828.946733 1412.400525 0.778423 0.897300
20.130881 114.561396 338.794954 265.592312 1485.738239 0.778067 0.722815
7.140926 113.334166 116.064750 399.605253 944.681332 0.778335 0.352593
10.928780 53.794972 63.401807 79.124708 238.250718 0.774497 0.061486
10.227262 90.834144 23.927402 338.080780 19143.904410 0.784367 0.188459
0.186838 3.910503 14.971298 66.153157 108.083546 0.786395 0.022959
0.303024 14.889735 12.641092 243.542717 795.633058 0.784846 0.724919
2.524508 33.570905 12.073706 204.427771 230.632330 0.783041 1.080428
0.764780 6.468032 9.275128 234.165148 582.576025 0.782623 0.482436
1.819026 23.807347 10.950269 92.074522 307.896576 0.773256 0.501539
0.670363 23.994454 61.285998 192.014573 355.784549 0.769429 0.477292
1.712875 158.567010 1223.291495 295.165741 1327.530670 0.766031 0.303703
0.570437 288.405654 874.780277 947.644470 1484.534276 0.762380 0.376825
1.090593 53.994987 299.890783 550.646109 424.765481 0.762118 0.408135
0.364370 176.306694 560.542535 459.113622 865.807807 0.775535 0.369050
1.419732 60.657115 701.890175 1459.151482 979.735080 0.766761 0.382301
0.206507 6.365489 34.000084 146.630164 316.550871 0.766602 0.525442
0.434634 16.728895 15.290814 139.993408 246.274593 0.762652 0.428571
0.606825 32.972447 107.537506 159.902663 579.505691 0.758911 0.424836
0.667279 17.983647 19.652001 79.834353 720.080855 0.759123 0.421319
0.668929 84.570711 439.777550 517.550410 1175.181512 0.760500 0.377216
0.179943 13.922356 52.450525 328.411519 620.385151 0.755034 0.391134
3.566422 63.085437 94.389957 468.330019 1262.502600 0.754192 0.628766
2.534640 125.127920 573.791530 800.980466 964.862566 0.753367 0.492721
0.861643 129.888161 353.676502 867.640067 2619.150572 0.747346 0.613568
0.425746 50.350495 252.663603 261.239915 1415.940428 0.746985 0.610895
0.542012 19.497600 90.044311 219.091162 210.228711 0.746756 0.550593
0.510427 14.455747 76.832151 150.197093 690.561107 0.744000 0.398618
0.508454 36.797312 278.588129 228.701173 1062.191491 0.741711 0.392869
1.108531 21.834785 79.150298 861.426208 1608.570657 0.741360 0.401172
0.403683 5.526679 16.074934 204.495807 763.761798 0.740862 0.423932
0.625428 21.925035 56.419701 386.563702 537.519338 0.741804 0.361022
0.317666 11.872985 82.591003 245.754235 820.644168 0.738147 0.447597
0.137212 7.378732 28.940086 199.887408 328.087265 0.736302 0.404050
0.183902 47.315513 136.908995 217.453845 539.118812 0.737879 0.397147
1.188230 8.741644 11.409897 50.598388 536.305666 0.735828 0.456845
0.588391 13.039310 15.611936 84.138759 561.346919 0.733479 0.434144
0.344324 21.314895 33.014599 99.717920 642.995945 0.726196 0.464637
0.983332 20.732963 38.701595 124.296944 772.217516 0.718471 0.364625
0.161766 23.043441 40.434985 396.354951 1088.520369 0.721404 0.335288
0.439416 10.952414 35.269029 147.828704 330.029315 0.717011 0.476488
0.635751 23.778673 56.441497 185.791604 935.801562 0.713169 0.381572
1.008263 10.185033 13.074282 82.041427 754.396192 0.711850 0.448956
0.725609 7.626553 16.345758 154.074280 287.500621 0.703372 0.451241
1.503823 37.395782 73.077214 284.148683 1057.001419 0.706939 0.448928
0.262792 65.340219 328.104925 810.008313 1875.211259 0.709410 0.369525
1.935978 57.145471 100.191933 1315.643296 2571.099222 0.697352 0.344161
1.104276 14.994698 78.739135 209.434206 749.923461 0.692734 0.376925
0.098755 29.183670 71.429499 408.827141 1075.659685 0.695270 0.263720
0.812546 15.266668 45.436895 244.252867 571.493668 0.689035 0.356216
1.442122 92.074665 343.945701 642.996347 1806.740693 0.690275 0.299213
0.268648 13.174985 13.315044 178.052786 634.259143 0.694315 0.397013
0.347450 4.407359 13.490440 99.136528 556.957411 0.694922 0.395400
0.071245 16.697819 38.916252 82.079112 1002.688746 0.691027 0.329296
0.119519 11.676219 47.159173 172.978742 1723.593304 0.696022 0.363290
0.133536 10.154329 25.565068 155.863732 426.329766 0.693201 0.397249
0.546082 17.407498 118.190726 234.516854 265.346617 0.679765 0.426160
0.109734 9.574131 13.441691 107.937006 276.871159 0.678685 0.364321
0.266094 10.271123 9.284016 104.726839 560.257291 0.675304 0.419558
1.708707 59.623781 172.013504 533.751521 873.385229 0.671435 0.347875
3.064301 109.321762 162.654362 1024.360108 497.398181 0.671052 0.321173
2.808424 87.476895 175.297095 590.810944 3104.296622 0.673154 0.287265
0.240227 10.990758 28.463306 80.588226 613.620219 0.670873 0.369174
0.268624 4.437779 21.854553 55.832613 99.707865 0.669255 0.418475
0.355259 7.122559 8.110588 86.678811 107.992162 0.663249 0.414444
0.540423 10.382587 26.659766 52.493276 233.195176 0.662559 0.415996
0.594976 9.519288 16.717170 114.603745 677.840767 0.660485 0.363696
0.830313 13.449808 76.627996 111.090428 1020.529783 0.656543 0.392053
0.668691 7.163717 7.092893 145.906409 276.912388 0.657166 0.444154
0.281530 7.222940 67.229750 228.840162 1050.126076 0.657682 0.350986
0.248450 31.661323 251.145478 713.147040 276.492686 0.656866 0.350635
1.521144 10.304516 28.879180 108.747160 819.104370 0.652059 0.439504
0.172701 10.234671 34.659369 257.013723 368.269296 0.649507 0.378863
0.164475 4.463193 13.233739 35.836873 551.704470 0.654150 0.407381
1.078224 8.061682 8.593712 181.523606 658.076008 0.644799 0.401029
0.713448 6.462014 40.757022 197.865050 527.230665 0.644758 0.475053
0.274912 7.982874 7.963423 97.524090 553.869374 0.647343 0.382549
0.353315 5.465624 18.281122 149.886819 778.066955 0.643323 0.359076
0.342463 5.673951 65.163292 647.583417 750.101382 0.643110 0.407579
0.334745 23.203721 32.759442 261.911497 352.485290 0.646004 0.412969
0.256148 12.300023 25.339923 147.625269 463.147636 0.646747 0.436858
0.055299 8.392534 16.163536 202.493266 1167.482430 0.648779 0.389004
0.142776 7.566106 21.035245 198.268845 1013.744088 0.647289 0.399040
0.023734 9.970636 19.457032 141.015656 375.808847 0.646645 0.386059
0.514682 8.746837 13.497046 45.654618 352.132468 0.645604 0.439372
0.059526 5.703344 18.023041 168.869921 1054.465454 0.642741 0.414948
0.183867 8.680443 20.038240 84.673445 311.380277 0.642703 0.414658
0.296307 6.773174 24.545513 113.140095 780.292882 0.646861 0.353801
0.306876 4.190839 17.807126 175.109960 205.409339 0.637964 0.443741
0.318376 6.821206 23.786487 116.663743 546.941460 0.637683 0.453935
0.245081 15.441807 10.481715 140.222254 512.046466 0.637163 0.425351
0.811145 8.850640 11.475253 127.378174 389.109184 0.637711 0.400526
0.388464 17.479403 63.456859 50.964575 1236.103899 0.640769 0.348189
0.273895 7.771676 6.320720 191.289383 822.727515 0.640508 0.372647
0.119842 6.594408 57.066785 238.247569 412.582268 0.640843 0.384149
0.433285 10.646115 16.969321 110.696993 493.720090 0.643635 0.410840
1.418556 17.391425 6.479953 306.908167 508.093089 0.641427 0.416028
0.180178 14.727238 12.167262 37.282268 258.296494 0.640612 0.376777
0.119532 12.928777 18.451749 38.764233 576.652788 0.613809 0.333067
0.520686 7.317498 18.429747 162.209667 167.953020 0.613229 0.399926
0.235012 7.866311 22.452786 315.696431 503.422108 0.613325 0.422857
0.675695 17.225594 24.026469 52.911075 683.381370 0.613519 0.366699
2.749289 32.723174 25.208956 62.910852 407.923946 0.614341 0.509311
0.657952 11.495581 6.716298 109.317233 297.357917 0.612492 0.275064
0.270912 12.508635 34.451470 138.235865 317.340588 0.609271 0.317378
0.222341 13.404712 30.148688 226.825817 1361.239855 0.608278 0.307775
0.344834 8.044788 44.487053 292.618300 1052.480993 0.607035 0.367366
10.831484 278.835821 1562.794605 1456.995261 8025.986618 0.606563 0.396230
1.627085 82.799874 545.456537 375.381844 6030.181763 0.606408 0.328366
3.813284 190.554247 850.474254 1015.469496 16640.846090 0.604617 0.341043
1.752881 151.150228 1044.780826 866.330105 735.979966 0.606335 0.556501
1.466682 71.024409 504.315681 1530.392352 901.461913 0.605743 0.459914
0.524331 27.391334 76.697263 449.414114 728.967991 0.600869 0.399115
0.408883 53.020340 194.643349 278.181669 2009.315275 0.597005 0.304635
0.907772 23.145706 59.854244 159.610806 900.756136 0.598367 0.404171
0.505388 21.074647 85.219421 234.656839 910.076795 0.589363 0.390015
0.809562 21.843370 42.038665 59.671458 652.706021 0.586071 0.346875
1.119118 5.145757 13.643036 214.439996 590.879157 0.584715 0.387340
0.530044 60.714088 199.491751 392.701642 639.502669 0.583929 0.311015
0.317861 22.722435 86.123185 247.068813 1752.452937 0.582035 0.365983
0.271181 25.344803 51.645827 153.874233 749.960833 0.582509 0.418440
4.893743 62.412378 185.738109 292.713426 2894.487349 0.585834 0.429920
3.091792 49.637834 513.086690 773.776506 2032.617397 0.590565 0.383710
0.569677 16.019458 106.261735 310.225101 591.359177 0.589120 0.355532
0.299461 10.367524 30.409354 165.979265 250.192352 0.590114 0.354011
0.386529 14.020769 40.921256 261.078201 567.335734 0.592184 0.316855
0.203742 22.982386 74.710617 124.338158 959.897125 0.590742 0.323513
1.210675 55.668223 242.293402 213.364448 1714.896147 0.591190 0.306565
0.323233 23.683378 38.311502 630.759918 1277.619237 0.592501 0.362870
0.562803 11.386137 73.831066 231.776788 1058.188718 0.588110 0.394828
0.488211 10.412016 27.194905 142.747461 866.269462 0.586322 0.380786
0.609380 9.677424 6.179204 325.383991 373.721190 0.595600 0.448761
0.735279 5.727382 63.028428 97.784743 460.793120 0.598267 0.358431
0.455552 8.443842 13.308911 98.959712 1756.485266 0.597843 0.350488
0.252524 11.023076 30.876176 160.105169 488.163620 0.601926 0.386885
0.170587 9.673055 15.466866 76.922423 1113.087563 0.599608 0.319420
0.278869 16.925160 21.378508 129.971116 594.491721 0.598367 0.305049
0.249898 9.796874 34.176431 129.344432 344.322248 0.598631 0.381659
2.594599 15.369209 145.842492 124.028348 721.460512 0.603662 0.358092
1.581995 109.304047 351.688902 647.148946 2412.074316 0.603604 0.345707
0.405646 17.336401 72.090434 396.904072 514.996903 0.604698 0.411078
1.206321 107.620672 190.760218 214.212039 939.178636 0.610920 0.424640
0.553448 18.935869 30.831478 337.608170 641.323299 0.612367 0.449346
0.191823 14.624091 90.741940 485.085248 1139.369695 0.612334 0.394579
0.860308 7.389867 46.871306 246.335004 892.724863 0.611282 0.389655
0.973451 10.250094 66.301111 294.720346 2971.248411 0.609960 0.307035
0.421087 37.701878 311.385825 770.944256 572.957243 0.608237 0.334350
2.458892 35.399861 33.579728 254.473536 1611.764156 0.608249 0.359513
0.416516 58.829937 245.408592 889.521200 398.726617 0.599347 0.310013
1.127751 33.364995 269.897673 312.618103 1447.116110 0.598057 0.375442
0.072398 6.845252 11.859956 77.751453 655.088634 0.600365 0.391207
0.445937 10.885181 34.404261 76.556690 168.891622 0.601802 0.463648
1.026141 18.401281 38.959366 218.628087 296.250356 0.596578 0.383868
0.531284 26.885582 253.939436 217.079929 2733.385092 0.586204 0.333326
0.253676 9.153246 23.362801 183.693359 453.627699 0.587075 0.371926
10.648017 78.549850 278.800560 305.994647 2293.534606 0.589645 0.333842
0.265906 38.650456 103.655763 232.869223 1491.650482 0.589716 0.305135
0.529454 25.647538 81.371066 119.221613 1714.324648 0.591891 0.365949
0.389840 15.633885 40.716330 116.527038 847.278553 0.600240 0.390623
0.059157 13.714972 40.696389 127.340127 701.730849 0.598356 0.380915
0.589153 12.961160 70.620453 218.236687 1318.220258 0.602076 0.368369
0.330412 13.428976 58.177825 162.295940 106.607346 0.612995 0.427756
0.702352 41.970212 82.402672 216.069713 694.603251 0.602903 0.378789
2.299561 8.854389 15.311347 65.645518 194.485549 0.604127 0.466678
0.430170 15.383864 88.983085 170.884008 427.249969 0.605693 0.380145
0.634584 39.255538 32.494093 126.409049 531.168830 0.610951 0.394425
0.582346 11.241687 42.213706 101.045802 237.257611 0.621589 0.419326
0.503531 6.164248 51.752391 268.925436 606.819961 0.621206 0.407241
0.647155 8.387819 43.366143 142.924592 925.735569 0.620089 0.356004
1.817299 41.372682 54.604241 245.139668 571.736029 0.619840 0.339618
0.589232 10.045157 11.256649 20.344422 89.141983 0.620158 0.440344
0.567726 7.082321 13.855775 169.845360 658.088272 0.617346 0.406174
1.555397 10.152431 19.319730 49.248696 463.125851 0.617549 0.390556
0.753978 58.906950 156.930043 136.662306 671.426390 0.618875 0.340907
3.620487 29.052642 116.867563 805.926105 387.979715 0.613013 0.392114
0.243170 10.389161 33.583067 273.878210 1048.820339 0.613456 0.348353
0.311566 6.209291 31.698783 127.768056 430.616470 0.615192 0.368536
0.249216 12.098683 49.205080 68.319619 544.470117 0.589980 0.438916
0.156027 55.285328 60.100043 404.435935 1990.245306 0.587996 0.378303
1.030957 30.995484 106.431537 162.768738 231.109699 0.587468 0.452351
0.091738 12.325724 27.925620 270.700107 735.275040 0.588450 0.386870
0.888658 17.192958 27.385128 75.570974 550.895237 0.592981 0.419892
0.699034 12.734865 53.208907 39.422661 1246.926100 0.591988 0.387254
0.809694 10.378532 29.561441 103.651567 531.749663 0.584941 0.391236
0.180828 24.440257 41.319367 81.941093 822.344325 0.577099 0.359176
0.337023 23.775309 83.967802 144.347749 811.068906 0.572148 0.398336
0.429331 32.100974 34.954268 222.699594 474.129886 0.574043 0.303091
0.091789 29.126416 22.197116 671.240009 826.952770 0.572719 0.355079
0.864454 15.828359 88.928241 133.114548 1578.384956 0.572939 0.350495
1.720110 23.484448 52.256597 151.351287 421.197165 0.580756 0.350920
1.344822 34.629124 36.873891 1082.687366 951.360874 0.579276 0.420519
0.466419 23.357340 95.733256 222.819709 1266.033195 0.580170 0.333414
0.425353 6.696196 64.678752 292.929235 620.490583 0.582759 0.401756
0.547420 63.557058 196.540849 291.326127 1363.940667 0.584085 0.350876
0.507885 8.613732 18.342051 93.618791 370.465718 0.582307 0.389995
1.069018 33.193853 117.829365 52.774922 1871.426349 0.583452 0.269444
0.674208 68.851799 177.308536 569.245246 1305.899657 0.572577 0.263152
0.644219 47.754514 153.845822 357.111114 1281.418202 0.579416 0.320410
1.452406 16.815327 45.486379 159.641719 1019.195607 0.579554 0.380121
0.469174 62.148413 110.886788 525.708820 1199.258737 0.581015 0.326148
1.107808 21.006812 35.067888 80.099640 1059.585887 0.579188 0.398106
0.656652 10.903304 25.697843 50.589749 384.916194 0.558430 0.420699
0.741223 10.802276 49.975734 115.762408 758.920688 0.556669 0.390824
0.311343 22.937625 62.930104 320.230097 1270.783253 0.562566 0.317286
1.118723 19.539960 44.729888 135.204931 621.798845 0.560296 0.371330
0.651959 17.701046 34.609115 53.272083 2399.059339 0.558626 0.322762
0.242512 39.951053 166.871728 90.736509 923.291727 0.556479 0.379128
0.339780 39.115095 127.126992 475.157769 1959.501554 0.557175 0.358943
0.442475 14.571604 45.007542 153.639060 539.268984 0.557217 0.376058
0.156199 10.387054 32.349172 486.039006 478.160553 0.563993 0.331840
0.143048 35.763372 153.125092 204.454683 1008.141363 0.564326 0.359065
0.132596 13.158177 31.278121 377.491424 139.779051 0.564149 0.365960
1.548271 19.482085 108.882962 423.620472 587.708585 0.567036 0.342863
0.190919 9.678641 13.396359 116.944034 510.937372 0.567139 0.349971
3.358534 25.347023 96.915177 199.114367 754.318761 0.579773 0.458413
2.590253 22.639945 174.496839 194.697518 672.577165 0.576203 0.365435
1.184778 42.488770 73.761831 377.261758 1765.657834 0.578026 0.385603
0.975617 14.823732 58.039366 76.822152 208.125731 0.580200 0.379359
0.608509 20.898399 181.312576 393.061549 319.749593 0.580072 0.359113
2.093095 21.454322 53.248017 184.347917 417.633439 0.586534 0.435434
0.591904 22.228042 41.446192 100.903563 991.732253 0.590277 0.356648
1.267462 60.614537 185.445896 542.299575 1414.058750 0.595113 0.265165
0.278884 31.504163 166.984383 1030.820741 1911.999678 0.594071 0.262129
1.230736 24.190962 97.366233 61.774146 852.116249 0.595645 0.378806
0.559157 154.941848 478.317121 642.896546 920.074698 0.594727 0.298071
0.689205 15.144597 39.904342 128.670279 574.375994 0.593330 0.427884
2.061489 44.884939 257.684690 462.283093 486.283150 0.594419 0.428624
0.719996 198.123723 258.730702 137.238164 346.492082 0.596676 0.334098
6.680670 309.325492 366.131521 999.091057 3419.043157 0.589455 0.268716
0.913343 14.452603 47.992776 423.957891 421.557959 0.589590 0.324960
1.856566 68.694380 155.551839 234.868919 1242.089885 0.589810 0.368839
0.613338 21.272801 46.757807 128.668166 520.958738 0.589713 0.316419
1.122656 19.164144 61.364297 262.718578 447.896464 0.590402 0.376497
0.182322 17.186233 46.752687 74.550599 669.854384 0.591989 0.333385
0.178814 44.751157 245.150083 299.040262 793.450476 0.592969 0.393957
1.095164 44.845263 197.759655 439.094319 321.886603 0.596063 0.419784
0.307209 76.025989 24.824423 101.198129 2193.959019 0.597264 0.335780
0.404750 29.825328 20.402333 184.662113 681.110276 0.598088 0.385422
0.616168 11.536868 20.511757 200.458595 407.967650 0.600269 0.409607
0.198590 26.246876 65.958235 382.732682 1672.587439 0.601773 0.410142
0.695209 16.462041 161.933905 217.193114 1100.546727 0.601217 0.262411
0.269789 58.237822 67.832392 192.232548 622.965103 0.602699 0.289468
0.390599 191.181706 729.811823 163.543869 488.759872 0.603192 0.305694
0.378579 25.541437 20.865008 307.555475 373.111490 0.602943 0.407219
5.230181 73.329132 270.808533 340.112073 354.496587 0.605072 0.383421
0.290422 46.183992 120.133153 253.394256 566.305542 0.603547 0.374444
1.217105 69.079621 38.945365 310.511430 858.873522 0.608435 0.336679
0.576697 31.529412 34.768746 121.268908 1501.094336 0.615555 0.345191
1.825270 68.818379 158.624464 443.849006 1719.876802 0.610325 0.363279
1.045674 10.035478 28.793660 166.642245 199.443098 0.613800 0.374229
2.575641 107.768490 303.047438 339.268115 823.258871 0.636224 0.245743
0.057933 51.387549 316.643475 511.846280 2719.365692 0.630606 0.281993
0.584051 8.643316 51.885338 186.457586 366.274461 0.632120 0.332965
0.106109 10.872085 7.376151 131.720692 182.746922 0.633825 0.427318
1.536822 47.572300 203.714162 759.687875 1096.697366 0.635476 0.331108
0.323034 33.688940 174.975973 629.887012 1065.846031 0.640292 0.377285
0.322098 8.274350 7.569207 118.705112 209.262338 0.641039 0.409804
0.109678 11.699767 10.395474 187.214007 613.724475 0.641220 0.331360
1.125837 21.108750 101.040075 199.113982 484.215961 0.641249 0.329489
