Feature1 Feature2 Feature3 Feature4 Feature5 Feature6 Class
0.514045 17.765027 138.178798 783.348106 3680.623874 0.837850 0.248679
7.289055 257.453975 838.284924 1996.923072 2101.294760 0.841707 0.296898
0.487517 18.006534 74.329454 236.093356 817.344105 0.861560 0.362944
0.616499 35.951216 337.484853 1000.742639 973.470254 0.857445 0.270810
0.571986 127.292510 222.598635 284.381825 3609.993798 0.853596 0.274754
0.132861 14.462210 36.235340 566.106145 1454.292175 0.847534 0.206452
1.784327 51.723674 119.048516 554.432742 1271.762359 0.844375 0.362830
0.203552 20.370127 49.492021 378.683258 1172.389233 0.847317 0.355606
3.842685 109.154917 470.948538 1355.757117 3474.171002 0.839271 0.242683
0.403336 25.425982 93.511161 851.651357 767.127022 0.843057 0.282977
0.662294 16.186473 56.873392 460.805862 402.981141 0.839564 0.248566
7.421002 119.546906 222.679834 680.717613 5766.616416 0.837468 0.206511
2.515586 224.103154 247.122902 2725.365404 4254.564523 0.834083 0.261283
2.522565 625.591467 1195.846366 1387.101972 1132.635636 0.830225 0.244397
1.001767 68.262493 286.896945 859.407890 5424.941986 0.840320 0.163867
1.180990 84.281822 383.471448 734.865546 6271.809510 0.838198 0.293949
2.521884 180.429271 630.951393 1878.477458 4477.147478 0.834993 0.269170
2.358999 95.838485 309.755401 878.419828 4988.939192 0.831172 0.262905
1.077370 24.920878 216.995911 584.059150 942.095697 0.827188 0.237143
4.836398 175.402625 899.889260 2797.823103 7888.609115 0.824154 0.307729
2.087872 22.435715 18.206943 378.058927 1290.577635 0.821914 0.321600
0.233845 62.534891 35.482536 332.746999 1239.449087 0.822023 0.355741
2.206787 25.066962 243.517065 251.729822 2101.387002 0.820813 0.309812
0.334474 31.600263 14.225467 286.458674 1829.047679 0.816999 0.283541
0.117716 39.802657 80.657637 530.669137 1582.387361 0.814809 0.290264
1.914594 143.301069 94.018976 1292.025947 3047.309664 0.816708 0.322576
5.275598 199.998621 597.635943 1158.319017 4437.731716 0.808647 0.329849
2.858185 239.073555 1134.938377 821.353020 3907.580625 0.808303 0.233796
4.068804 239.242495 946.882979 1760.222436 4441.713273 0.806141 0.253180
1.331705 67.495001 52.291438 368.607822 4333.017474 0.803773 0.258273
0.851913 74.755184 47.885712 387.455905 3622.856776 0.801785 0.186948
0.586174 73.813306 155.475898 448.503595 3760.695403 0.807327 0.288384
0.182010 30.755763 77.950016 960.195543 1177.157173 0.805859 0.276482
1.869824 36.022763 299.883459 972.523671 1621.805022 0.793211 0.347602
1.053182 76.416588 149.684584 424.855657 1910.513455 0.788037 0.315387
5.164698 205.536705 174.456742 1367.259556 2322.580380 0.786495 0.261386
9.426520 226.158964 444.515549 2665.076878 2717.415493 0.784603 0.275902
3.027433 157.725793 560.096020 812.563140 2933.560220 0.778765 0.322783
1.285713 41.770122 162.444930 983.778351 961.110770 0.776788 0.248368
2.224119 29.990492 54.237944 536.839044 305.638538 0.775509 0.311065
1.494697 106.941859 165.981596 835.448727 3490.685615 0.774998 0.303340
1.154127 50.449872 192.942361 424.455600 397.065317 0.766533 0.316130
2.594081 146.215749 373.523748 635.545002 1960.109910 0.764835 0.255515
0.597044 16.173074 96.048653 164.784617 1085.705601 0.764098 0.259098
2.473367 200.985218 607.008296 1751.660513 5160.083934 0.762975 0.322739
0.389797 21.159708 38.094569 543.101989 3301.485070 0.765551 0.322075
0.381976 24.558694 17.597053 226.535881 292.289564 0.765536 0.339497
0.134826 39.567392 153.754962 172.868743 903.092678 0.770510 0.397662
0.274269 27.594267 64.764644 477.613258 373.467327 0.775662 0.326699
0.374323 33.657725 76.130096 254.964957 796.879694 0.771255 0.351615
3.229746 125.550382 589.320206 2471.790858 2088.374977 0.793242 0.290472
0.205374 10.139425 95.360032 609.943559 924.128464 0.787052 0.303826
0.820803 26.293133 26.091966 359.899565 487.153216 0.784350 0.292621
2.233189 90.638010 86.769493 675.979499 1145.624427 0.784694 0.313779
6.010719 239.830863 812.549061 3761.059233 4609.212923 0.776661 0.329795
0.599684 126.231119 189.160301 620.701829 301.103343 0.771083 0.221395
1.002672 36.583740 20.798086 148.135184 418.226790 0.769456 0.437509
0.877301 49.872916 175.913693 754.229636 794.710571 0.768535 0.237842
0.443658 28.142063 52.742334 186.296354 1531.664411 0.763321 0.377668
0.683250 18.344008 75.518813 239.480200 1001.113143 0.761594 0.316182
5.121810 375.920366 649.471392 1196.292081 5799.678950 0.762090 0.269391
1.340654 8.886439 22.662775 119.106177 731.242772 0.757953 0.359953
0.318806 32.288151 78.990471 137.592691 725.348399 0.753168 0.418664
0.426199 41.751036 55.733357 839.458903 1476.544290 0.748044 0.323527
0.595874 10.891213 44.026988 463.660034 1208.720991 0.743673 0.410910
3.045404 122.560930 308.442556 1028.531395 2349.006959 0.741489 0.333729
3.903470 26.881297 45.843490 218.116066 5547.700906 0.740533 0.082774
0.819266 47.345013 57.813745 217.004124 2078.161899 0.738997 0.352296
0.701689 38.097746 134.726687 1100.548824 1345.756853 0.740054 0.273653
1.518732 185.584473 490.376356 682.832484 4926.840004 0.760667 0.291769
0.242355 44.465184 210.742586 1571.811265 3312.804424 0.755060 0.335691
2.778992 95.324639 537.855001 1286.721699 4457.542171 0.758869 0.308758
0.398665 25.340733 60.331286 904.356025 1373.388608 0.757863 0.305346
0.742363 18.677363 105.041189 340.202992 336.850936 0.741667 0.211680
4.649543 226.265736 353.293778 1583.154719 3341.446076 0.740051 0.282591
0.884866 45.933830 78.636042 335.229019 2116.212997 0.735427 0.355168
6.672049 131.932171 114.325440 704.649056 1519.635311 0.735395 0.261984
4.806005 342.834181 1059.608987 1133.530045 3637.852592 0.732187 0.234877
0.194844 26.083592 54.539980 285.245947 447.233915 0.730596 0.331727
7.338960 148.238249 123.827832 2650.298969 1810.594978 0.733525 0.221586
2.068266 62.594928 110.331985 412.007563 1310.450065 0.732457 0.314214
1.352148 56.172087 267.857075 368.462782 5221.169998 0.732398 0.230326
4.347519 44.886875 374.055862 1515.534955 2267.207508 0.733891 0.236810
1.592843 13.386204 27.032991 442.305415 1310.511896 0.733865 0.428261
0.761343 312.196474 235.879589 2883.621210 2803.291510 0.733652 0.310100
0.536150 95.518483 217.982165 1411.746839 2395.317361 0.734729 0.300293
5.922187 733.746574 1551.540074 1111.054646 836.149137 0.737895 0.221827
0.883189 57.405116 152.175498 1108.567722 3576.475398 0.737158 0.197305
5.514639 192.139213 826.612719 3080.597537 4911.358502 0.737480 0.223329
1.649490 487.279029 1303.081752 3326.984820 12791.650890 0.738023 0.235098
5.712867 148.412213 404.946691 744.878610 2815.422409 0.732930 0.283160
0.295248 39.346783 47.327658 303.722839 1256.430537 0.706760 0.320975
2.370857 84.738299 429.904042 1330.347945 6945.042096 0.698038 0.226928
0.471575 29.637591 22.734109 718.211555 1210.198383 0.696750 0.255676
2.197160 104.684023 176.808578 702.443940 957.004614 0.698722 0.259823
1.053698 175.135880 596.235980 544.498863 13406.565480 0.699877 0.170735
1.098999 37.479731 57.412531 418.315003 1773.660709 0.705377 0.290882
2.436612 553.502656 3471.703620 6085.695399 5208.239350 0.699344 0.383072
1.459556 56.729056 135.521133 902.949310 1090.525934 0.703274 0.354033
1.266550 36.821869 126.675615 154.248016 2186.416318 0.702991 0.205222
2.655079 204.871726 599.789356 1799.706531 3701.611405 0.705987 0.261224
10.098996 367.871570 1889.851426 3385.505820 3749.315363 0.711469 0.307221
0.075201 11.356193 27.751997 437.888108 1235.127168 0.712168 0.324382
0.466488 30.977763 65.326853 640.367801 1081.416730 0.712189 0.371350
4.776683 86.263256 245.172891 1367.407539 6194.646669 0.712534 0.191893
0.577318 22.623161 43.980550 288.799077 2674.555982 0.709188 0.264862
0.066169 15.898982 31.250701 129.229279 527.668862 0.712961 0.302130
4.698622 34.757987 168.231211 331.550474 1727.257980 0.714934 0.261528
0.291618 30.978028 68.909614 108.629902 2603.481562 0.718096 0.333108
0.326865 25.416734 148.190330 1480.878658 1131.120427 0.720017 0.244058
2.627472 71.254870 439.627662 1036.191495 3585.416449 0.720652 0.376290
0.406825 28.396304 115.076800 344.164480 1252.074379 0.719159 0.291498
0.260346 30.929986 129.583972 782.625283 1499.353597 0.719504 0.315839
1.920121 216.858283 582.152872 1695.268988 3996.689176 0.719833 0.302739
0.103787 16.086128 95.046704 204.934484 3582.374313 0.713889 0.178282
6.768598 148.012797 609.812824 1598.088527 2511.073199 0.708535 0.297932
0.931960 16.283785 62.357764 157.460298 90.128337 0.710888 0.391902
1.884266 147.294501 182.830943 718.434430 8085.611155 0.710251 0.252948
0.135174 66.354874 294.617294 936.564827 730.369474 0.708314 0.218684
0.995343 25.219155 61.830574 360.203781 1043.601726 0.709708 0.315641
0.180345 29.751256 62.947575 96.918868 83.802470 0.711382 0.320200
1.300872 267.868497 791.161274 3071.599194 2863.178117 0.703330 0.245518
3.254727 87.994539 249.133777 411.407102 5300.364378 0.705771 0.184136
9.110514 347.791876 354.021306 3473.937163 5887.712470 0.707378 0.259862
0.984635 44.796974 110.594178 376.310303 912.627262 0.710929 0.371305
6.961430 240.163769 667.569157 672.088242 3318.089241 0.713474 0.447318
0.213424 19.569100 11.083510 130.673240 2346.735342 0.717116 0.233144
1.020170 21.595326 43.520464 388.258508 440.672144 0.723552 0.262543
1.556204 95.269559 199.260932 413.996852 2778.081301 0.727133 0.293004
1.063841 265.875716 766.110151 2585.453364 4307.335277 0.731445 0.384158
0.833655 22.888113 65.141938 130.977531 466.037419 0.734494 0.227070
4.641967 150.244562 618.190449 501.406981 809.969423 0.733019 0.258651
0.919069 28.544896 104.923328 401.495728 2030.703113 0.728109 0.187702
15.793060 426.273668 1600.201105 1968.681318 4361.210064 0.734062 0.207680
0.284995 17.119097 14.836161 241.733801 2671.096541 0.736367 0.274539
0.301842 73.093165 84.056497 549.478405 1395.237275 0.741191 0.239758
33.341089 499.165516 1008.951525 1834.716908 2028.664615 0.743682 0.250477
0.176062 293.971162 1617.108823 1873.058552 2629.411116 0.746601 0.292911
0.141610 14.223718 12.491455 51.185143 486.929700 0.751244 0.295654
0.450455 37.439916 24.225544 512.357146 2421.526127 0.751839 0.321211
1.952022 20.901155 120.857123 1904.290539 1152.126874 0.748479 0.326606
0.110394 36.450024 50.759247 557.484127 483.655725 0.747702 0.295816
0.782294 42.753622 92.624287 1430.038734 1108.834959 0.749157 0.340095
0.809158 114.028743 597.638011 815.764927 3513.532497 0.752292 0.291275
0.693270 76.029271 95.363400 156.628379 1216.282464 0.757044 0.279266
2.962974 157.392580 539.799384 1138.847798 2712.239954 0.763947 0.358797
1.405560 53.916019 638.776567 1713.369651 4978.384132 0.767993 0.234644
1.087967 180.834332 266.854891 555.541045 4140.541909 0.771139 0.253116
0.100396 42.740706 95.726342 1301.603528 3234.464749 0.779879 0.304313
2.648866 77.459732 562.448223 606.328902 4657.769841 0.788385 0.221623
1.405334 95.800827 308.540893 768.931096 3569.370693 0.798029 0.201239
0.412987 70.129012 130.763453 376.212986 965.807496 0.804505 0.366004
5.705277 316.613583 571.165514 2234.363921 18309.482360 0.810227 0.264828
8.078996 64.348166 154.760047 1085.022808 1857.247990 0.815237 0.556678
0.404712 15.692816 62.137943 95.137765 2986.044992 0.813357 0.344986
0.080546 11.891614 30.143312 68.352118 1082.552671 0.814466 0.311399
0.432198 24.998837 44.518668 323.188513 689.342599 0.817400 0.385768
6.690821 339.459822 1423.570951 3565.789494 10710.991130 0.813231 0.307870
2.157978 74.127901 494.728990 751.935843 1112.752346 0.829783 0.245324
1.768943 45.027727 174.918670 545.212976 2146.761327 0.821490 0.323984
4.993301 130.000163 449.531925 1427.483219 5483.564437 0.815706 0.174195
3.136471 99.170436 124.489065 967.686841 4661.723373 0.818941 0.233474
0.981717 88.288618 224.332724 2214.167052 1886.270505 0.823997 0.278138
17.545797 493.709151 1097.615789 1012.689151 2928.859077 0.829481 0.225307
0.512719 63.586047 61.745555 321.702509 1718.594444 0.835741 0.348709
0.533504 41.981431 73.553819 578.490592 1581.684875 0.839783 0.275994
1.483467 193.050101 531.219656 445.444007 5200.756372 0.840215 0.280810
6.147825 43.108137 524.328377 505.229472 2489.558696 0.844223 0.283946
0.910544 34.805714 29.830131 163.778365 2070.676020 0.847477 0.339213
1.424493 69.208800 253.327942 440.238987 636.052219 0.857363 0.256349
4.938209 199.350099 210.504331 282.677656 5575.528811 0.862373 0.236694
0.842702 223.511480 775.246923 1078.280789 4121.760574 0.869283 0.229999
2.528480 115.252462 687.714364 605.700192 2324.921750 0.871609 0.313791
3.171962 323.638633 625.000962 1036.378403 7734.424763 0.888386 0.236775
0.789229 62.476365 471.692529 1451.395257 5895.257024 0.893868 0.213483
1.068755 28.881831 105.620697 1363.544796 5866.778026 0.906462 0.241763
41.582890 137.230745 262.824694 1673.003134 1616.507991 0.850833 0.282383
1.681570 102.662747 243.962354 3483.310702 3021.963848 0.853795 0.257678
5.348519 46.844881 129.488856 1708.075071 1432.743213 0.850688 0.245254
0.961614 99.479819 227.821272 267.424556 3931.061392 0.849130 0.303083
0.390028 103.397095 324.997063 1554.554059 4353.754804 0.849707 0.331800
1.098313 49.894892 355.648245 1052.898248 2197.092605 0.825064 0.291458
0.548933 168.760286 340.691253 1381.516316 2501.344291 0.826675 0.316322
0.183567 38.113488 214.953625 1424.502681 1854.543386 0.825763 0.335629
3.168275 370.051043 563.112652 528.016396 4447.873609 0.829169 0.210259
0.733635 142.268762 313.392036 673.561558 2242.727998 0.833679 0.308602
4.219448 195.252425 117.135257 2823.781809 2773.291539 0.834880 0.238094
0.664949 11.242165 51.008780 143.114850 478.836463 0.840699 0.399315
0.235819 14.337394 42.111773 217.800276 1648.154333 0.841353 0.297783
0.275356 45.137460 142.539391 1119.161937 1974.514917 0.844836 0.263754
2.218385 145.382120 235.719025 697.080148 6556.744435 0.847680 0.261742
14.049240 273.174341 420.624791 739.394930 6610.030115 0.850867 0.241212
3.776900 236.416709 317.314795 1183.243577 6163.552944 0.859547 0.263990
0.759094 14.006102 35.140133 444.314118 1851.650697 0.858718 0.208021
1.331471 11.047503 47.799009 179.338634 945.815910 0.860587 0.212220
3.261648 284.251506 440.586707 1795.879227 8911.869652 0.863282 0.297930
0.183405 41.562774 77.800324 262.794835 325.405803 0.872429 0.317846
3.280667 80.097325 362.057921 1514.871559 1917.692520 0.877407 0.314856
0.325862 26.339734 71.462596 248.383174 1176.579577 0.879224 0.318366
1.445821 41.846826 107.597051 487.211435 1407.288827 0.883427 0.252832
0.409209 35.570033 123.729835 170.423339 1441.834272 0.889149 0.217049
6.433484 472.679873 1434.142829 1776.300025 7811.521761 0.894105 0.170422
4.860917 686.812118 515.055870 2681.856096 1950.127920 0.897175 0.287087
3.888327 159.812251 548.377089 1248.429132 3184.209135 0.900141 0.272378
1.450547 10.676375 33.942658 96.798198 801.017976 0.904649 0.332913
0.101376 31.769451 76.164995 232.121634 1331.101561 0.906428 0.206559
5.799326 284.595040 269.987382 1563.736614 2468.601731 0.906373 0.326211
0.444924 39.288496 55.499076 410.144632 2540.978312 0.882229 0.280483
6.098189 485.786716 591.416473 700.762642 3236.433721 0.902637 0.246697
1.531743 147.115756 936.345758 1790.353237 7954.348662 0.899687 0.267233
4.884219 388.634040 703.144166 1584.573266 3748.738570 0.904310 0.280542
0.178741 9.576948 87.734749 15.353920 573.310137 0.903117 0.385233
0.340439 16.228747 143.011314 145.170548 878.732870 0.901257 0.232459
18.799372 427.913243 585.292442 941.431752 4026.017458 0.902131 0.287785
1.092481 68.592502 279.624171 129.363571 771.414415 0.903141 0.368729
2.229063 62.702500 282.236614 726.599671 5174.921017 0.907216 0.223144
0.346207 24.107082 152.973475 85.438853 789.733214 0.901108 0.266871
0.406998 17.340593 124.132725 424.098199 1240.863854 0.902534 0.327843
0.293342 18.543388 33.464035 52.673546 437.753014 0.903681 0.325922
1.053165 18.280638 65.174744 229.961371 2683.765429 0.903064 0.236590
0.540191 39.616711 65.044950 415.297014 505.045494 0.908784 0.325416
4.422080 185.910856 773.412898 3190.691895 10037.571980 0.910294 0.296367
0.214718 173.471283 315.483225 473.721637 1744.017909 0.913313 0.257115
0.286793 32.151866 164.798552 600.301403 1291.812538 0.915927 0.209761
0.023712 24.130782 25.491266 362.847575 940.563696 0.916507 0.356625
10.208997 299.905323 694.473729 3181.371110 3383.052251 0.915413 0.234972
1.188942 109.870655 603.804970 351.229288 1357.359349 0.916100 0.244479
0.921634 63.171298 101.817160 1066.486483 2365.229906 0.919374 0.334314
0.421267 31.176295 54.426492 320.530980 1519.280211 0.923457 0.312695
12.608986 434.255077 1063.642949 3366.826598 9451.390255 0.921319 0.217880
0.329401 20.435310 77.020142 665.312365 313.040831 0.924153 0.308805
1.631314 120.612288 364.009452 3824.096100 3472.385610 0.885068 0.353229
1.214940 482.304988 987.501503 2251.029383 5592.444705 0.886823 0.190320
0.434859 73.645652 180.648997 149.538130 2730.109841 0.886277 0.182474
13.895248 244.438625 851.289746 1508.644937 1986.086882 0.888930 0.315222
0.456714 41.374703 13.738453 182.441201 749.104124 0.883950 0.391257
0.020369 22.167540 40.799445 415.367762 690.236799 0.889422 0.261088
0.531959 15.524025 40.003874 451.129036 1901.257542 0.890473 0.301951
0.413584 38.385891 226.899724 709.211916 4389.366184 0.899666 0.252106
1.166410 90.684309 344.732352 1016.899288 3417.031554 0.899559 0.365108
0.267195 32.082371 94.269278 620.057842 828.050712 0.901655 0.249532
0.154356 28.576351 54.237083 603.951504 3010.380862 0.906440 0.322407
0.895487 39.022047 80.418899 349.581409 5734.494023 0.904459 0.260593
0.663348 18.735784 56.273615 305.607094 725.187653 0.904343 0.361160
0.544082 179.454990 612.296520 936.751935 2888.953602 0.898911 0.224486
0.428401 17.361446 22.978926 236.906402 439.582802 0.899445 0.319545
0.348718 13.397756 31.564118 43.727628 785.412018 0.901047 0.419408
0.252076 33.166944 55.592920 279.048469 988.170631 0.903516 0.259018
1.425696 154.381095 196.612374 878.251513 9759.136064 0.915751 0.319989
3.847893 584.537829 653.767638 6054.149330 7990.357755 0.915295 0.233806
1.112353 108.835478 182.974635 791.605954 2698.136997 0.918222 0.287639
1.320083 34.696056 119.852047 729.015465 1292.819120 0.919916 0.302240
4.463605 78.362232 403.113521 457.158774 7411.870641 0.923462 0.259971
0.500196 39.176491 178.125880 560.621415 643.960539 0.928331 0.291627
2.102297 56.878903 221.136147 170.444370 1317.121640 0.934914 0.314263
0.491401 9.992861 57.969552 216.163882 1238.904928 0.938886 0.323742
1.383412 139.529222 623.464504 521.949105 13339.830760 0.938111 0.236471
0.473098 16.180793 44.697409 134.848791 2787.639186 0.942176 0.160468
0.463620 29.639218 74.955138 314.260934 2217.659200 0.947618 0.249199
0.717514 35.028429 43.974970 355.715980 1761.878710 0.955979 0.283455
0.787231 25.993788 72.052589 310.845195 843.354978 0.939861 0.248535
1.589062 111.570281 351.858292 388.158030 10961.451960 0.945608 0.280367
4.606690 194.434946 212.402821 1290.694214 3861.991625 0.945463 0.486005
0.226229 18.243000 139.176777 805.670545 1636.649678 0.943521 0.293397
1.780524 106.166735 817.581619 1623.635729 7605.474411 0.945966 0.239654
0.141540 50.192970 185.086882 253.029300 2729.100080 0.947213 0.289312
2.049074 133.664392 307.860796 1120.523542 4188.269837 0.950949 0.278284
1.290466 91.493822 178.010276 741.580437 2951.329391 0.952851 0.315212
0.800554 34.768291 72.047986 1480.239320 2537.266148 0.955149 0.334051
0.445072 42.935954 126.978092 278.031059 1525.184176 0.960078 0.400898
0.892584 76.166095 194.067650 2581.965899 3466.485328 0.963555 0.236830
0.320772 51.053027 95.462853 119.950002 5226.395295 0.963048 0.131746
1.287746 24.454820 200.967020 295.281147 2211.666876 0.970751 0.200217
0.697719 136.551279 581.332281 457.194194 6430.150958 0.970375 0.220688
6.760266 202.427931 327.136092 810.549554 1946.660728 0.975311 0.253640
0.414533 187.197097 316.437331 824.061015 5476.003987 0.977246 0.235451
4.514815 427.607396 368.252415 2510.791340 6052.640748 0.974231 0.256548
0.856165 22.398186 217.412832 809.606703 1804.565493 0.969319 0.247305
0.548857 15.144683 44.215841 135.474161 594.070416 0.975124 0.317494
1.012471 29.026179 40.396307 338.562510 2988.860665 0.974376 0.204665
0.226385 40.619908 52.189500 117.233348 2253.338260 0.976558 0.297287
0.047924 11.473163 40.892083 107.896382 1185.729225 0.979631 0.247134
1.594517 87.175127 149.642171 210.864010 1361.273928 0.979489 0.364491
7.758298 160.269255 507.819117 836.816168 1450.279888 0.981572 0.325413
0.080378 10.966313 67.330353 393.711330 350.359598 0.990571 0.399530
1.906135 166.918608 377.881572 592.821429 6959.444973 0.991989 0.384518
0.540551 30.511455 206.230911 82.347762 3246.676769 0.989468 0.284684
0.738967 22.036460 34.784134 68.572307 436.985795 0.990567 0.303639
4.161449 254.222312 86.897301 2118.285639 2988.604209 0.992606 0.326045
0.583176 22.974860 21.807084 471.488378 5707.779021 0.992997 0.255309
0.407224 104.422230 167.451621 1330.461697 8416.301051 0.992207 0.215096
1.391145 11.614624 58.145321 321.169194 378.125526 0.995318 0.386517
0.505241 16.921212 132.951033 243.290419 1169.824978 0.990733 0.343117
0.310898 20.039131 66.418326 363.819500 1262.062872 1.001712 0.320121
1.552037 52.192315 209.498179 510.905137 1594.541722 1.001735 0.365121
0.635970 13.974338 47.951281 86.127855 682.541691 1.009290 0.282491
0.258478 14.667055 71.110140 434.078936 349.027756 1.010000 0.270331
0.933821 47.974446 200.704954 723.767236 3137.374572 1.006994 0.337062
0.887693 18.843117 103.802123 192.036205 3155.620161 0.996696 0.302238
1.401764 39.680255 141.334472 1014.194181 2428.115780 0.996657 0.275886
2.981009 103.380320 355.680240 1968.410122 4280.762339 0.975679 0.333304
0.826564 31.745774 28.576748 134.115489 747.432109 0.979470 0.204950
3.453857 80.020884 416.161723 1423.916073 1184.904511 0.965877 0.247480
6.074652 432.883521 547.019510 2412.891761 3269.348037 0.952378 0.267485
0.525397 157.527423 100.298808 759.080550 6598.254748 0.947832 0.186700
5.507561 115.708179 248.501713 2068.047171 6278.146282 0.947248 0.305212
1.058538 112.198741 420.522295 922.821174 2092.059111 0.946880 0.251589
4.563451 335.941136 803.553701 1092.554513 5363.369431 0.945092 0.188852
0.354319 12.836455 29.074187 156.322123 1319.652127 0.945784 0.299152
0.195824 21.947812 28.627903 484.079142 1476.985418 0.946709 0.342106
0.625779 15.711194 50.139397 257.330149 334.954118 0.950668 0.452377
0.742792 21.505446 149.659530 201.742897 612.076594 0.922495 0.342286
0.566201 32.394771 71.421112 440.787978 2720.163180 0.920597 0.355893
0.772280 32.709862 74.096171 758.089037 1751.706108 0.918509 0.371952
3.089784 253.955057 852.605384 478.742004 3326.651091 0.913310 0.231051
1.429056 36.300016 109.220257 378.583222 2767.240371 0.911595 0.247873
0.604205 41.028269 196.203199 959.618639 4752.218024 0.911303 0.307044
0.260138 44.527202 235.396061 627.133821 3086.185031 0.906466 0.258404
5.698701 896.880662 1343.461252 2583.261968 4360.656564 0.908793 0.276413
9.044760 440.117812 992.247500 640.038447 2800.892857 0.905737 0.234793
0.122717 27.180575 22.138091 177.561732 431.375762 0.897625 0.288534
1.732989 30.950308 141.170503 316.084004 1204.966243 0.898516 0.288728
1.721917 237.684169 1015.095932 2447.049172 2743.320008 0.898614 0.325431
0.362883 71.560277 212.410707 313.804813 4382.793404 0.897062 0.176187
0.246455 7.178131 33.448295 85.882327 722.943609 0.893892 0.328956
0.928945 62.839614 177.202453 410.201107 1420.297502 0.893653 0.333243
0.336522 30.167961 56.655883 650.405591 1542.482271 0.896119 0.358206
2.933793 106.590560 335.417284 870.341266 5176.476331 0.889927 0.250034
0.470390 47.706620 115.725827 1349.480089 1813.906359 0.892141 0.288566
3.025382 150.750732 809.676691 1507.043247 3890.475801 0.889250 0.251275
0.515049 36.857860 34.302448 227.716870 1567.058019 0.892504 0.214854
0.848918 55.753720 263.522786 837.976853 6052.021806 0.889635 0.270331
0.381531 18.738966 84.219102 194.916388 1941.594015 0.887186 0.333319
5.398488 115.682235 330.878619 584.533951 3832.621130 0.885247 0.357284
0.918532 13.233779 41.159649 202.502453 947.960610 0.878548 0.287565
0.523664 9.850040 26.881774 331.715282 1006.703480 0.876110 0.375662
21.302238 214.181230 878.631038 1602.746745 6603.516445 0.876595 0.276486
3.062354 92.948856 502.547031 725.412842 2410.040796 0.874535 0.203446
1.510207 157.854345 226.912388 564.024741 998.413390 0.875559 0.304312
3.484973 198.427889 281.050843 636.518693 1572.266154 0.874849 0.285716
0.529838 52.675181 305.957038 795.064189 2033.922397 0.882345 0.333792
0.388046 22.891740 83.664337 526.902250 2213.001521 0.889019 0.350503
0.940230 141.756223 283.842932 431.842052 2345.296498 0.885418 0.247425
1.071700 40.847813 210.063341 334.994029 3109.804902 0.892629 0.254607
0.239363 43.353636 97.068912 865.536946 1467.760932 0.893638 0.267849
0.104060 28.007221 185.741658 160.593658 1496.429091 0.901764 0.345612
0.418483 47.186153 216.730538 1393.557647 2721.912666 0.900062 0.216990
1.752085 163.602208 277.774980 1846.239760 2766.127915 0.897435 0.315942
5.985844 316.727400 849.129365 895.030904 2475.134595 0.897280 0.195332
0.286511 80.514549 282.841335 1938.699454 2079.091216 0.895671 0.213458
1.233646 110.676776 364.259279 2973.283877 3265.890118 0.899579 0.264729
0.154864 9.187496 37.382530 87.036087 1211.594058 0.898005 0.287780
3.536503 60.129122 264.569002 1787.260213 1855.813295 0.898599 0.324178
2.664172 51.572067 1005.218783 873.821342 6826.959674 0.898114 0.221563
1.073280 21.098264 56.551418 286.473395 1318.169806 0.895933 0.235471
3.141474 24.637769 189.684130 1452.358864 6325.798163 0.890461 0.278159
1.693194 33.634039 75.540180 240.192034 1351.688807 0.882847 0.327360
0.649849 37.392727 35.373095 103.093611 1892.506763 0.880434 0.331226
0.088902 14.604402 12.703876 202.568426 627.069301 0.879115 0.211549
0.838128 55.139080 136.003487 290.337121 412.309546 0.875023 0.269657
2.762929 295.823233 820.043018 2975.772132 8488.148186 0.882868 0.226202
3.022593 38.422201 221.862896 249.051812 3201.906769 0.883731 0.383776
4.851508 39.484962 118.971000 105.487781 922.000391 0.884341 0.552232
0.442312 78.450677 576.762397 688.622319 1160.883156 0.881830 0.352604
1.113830 85.967701 288.179521 876.066643 4626.933258 0.872783 0.271931
0.271046 15.604607 91.475897 432.295654 543.172806 0.871982 0.297254
7.011670 252.910771 373.999879 1842.997015 2762.087486 0.870005 0.324282
2.407006 189.862280 1133.130848 3264.193891 1313.457263 0.869763 0.230497
2.580857 100.404690 58.263057 578.605556 3855.061232 0.868429 0.251736
4.199565 202.448248 309.502161 1796.219288 1516.462831 0.869165 0.273934
0.394103 13.762336 95.103865 322.415946 1680.087275 0.869016 0.270026
1.187164 105.869623 290.920785 1024.124370 2117.293044 0.865346 0.182734
2.786696 102.271076 173.552416 1299.525945 2870.813714 0.860763 0.295266
0.543600 16.939702 78.105878 278.566773 1255.489123 0.856371 0.235278
1.201131 28.171187 98.557057 568.869402 3336.262204 0.850013 0.323747
0.983081 92.859893 60.884346 683.812672 3370.936041 0.850111 0.289378
0.065295 14.699955 51.795592 188.571756 1882.965792 0.853458 0.370981
0.691564 32.052988 71.443034 134.114239 1363.013519 0.840796 0.287270
0.988985 21.746747 36.411161 459.473005 1363.411820 0.842949 0.264010
0.252526 21.244566 32.468207 234.208817 820.492248 0.839219 0.420810
1.226309 177.883870 174.430356 865.370421 1477.031898 0.842556 0.283629
0.693964 27.379306 72.252251 214.447711 852.828261 0.839981 0.362603
0.570260 25.807049 78.686011 271.741109 1247.159461 0.838207 0.286601
1.011237 18.442486 138.684877 934.785944 1006.538915 0.837926 0.353767
0.370957 19.981838 29.260554 204.949343 520.523502 0.835324 0.289097
1.163286 26.129743 64.926849 477.464088 577.944922 0.836788 0.390927
